feature,importance,gain_pct,gain_cumul_pct,rank
oh_geography_type_Sparse_Forest_Dense_Forest_Grass_Land_Lakes,112.47915649414062,0.0035262470703403674,99.85871126868633,354
oh_geography_type_River_Barren_Land,111.9905776977539,0.0035109300142467004,99.86222219870058,355
oh_urban_type_N_A,111.12989807128906,0.003483947512724462,99.8657061462133,356
oh_geography_type_River_Sparse_Forest_Farms_Lakes,109.965576171875,0.0034474457570684625,99.86915359197037,357
oh_geography_type_Barren_Land_Sparse_Forest,109.48043823242188,0.0034322365726201717,99.872585828543,358
area_bucket,106.37287139892578,0.0033348136474840528,99.87592064219048,359
oh_change_status_date1_Construction_Done,105.973388671875,0.0033222897733742062,99.87924293196386,360
mv_urban_type_Rural,103.6436767578125,0.003249252776407324,99.88249218474027,361
oh_change_status_date3_Construction_Started,101.77116394042969,0.003190549074830269,99.8856827338151,362
oh_change_status_date0_Land_Cleared,99.85540771484375,0.0031304896825969123,99.88881322349769,363
oh_geography_type_Farms,99.6644287109375,0.0031245024475036617,99.8919377259452,364
oh_geography_type_Dense_Forest_Lakes,98.61300659179688,0.0030915401255688967,99.89502926607076,365
oh_geography_type_Sparse_Forest_Grass_Land_Hills,96.85896301269531,0.00303655046148497,99.89806581653225,366
oh_geography_type_River_Sparse_Forest_Lakes,95.49451446533203,0.002993774690019964,99.90105959122228,367
oh_geography_type_River_Sparse_Forest_Grass_Land_Lakes,94.97064208984375,0.002977351172215632,99.9040369423945,368
oh_geography_type_Dense_Forest_Grass_Land_Lakes,94.48593139648438,0.002962155382029295,99.90699909777653,369
oh_geography_type_Grass_Land,91.5565414428711,0.0028703183424943174,99.90986941611902,370
oh_urban_type_Dense_Urban,88.77425384521484,0.002783092995186607,99.91265250911421,371
oh_change_status_date0_Construction_Started,83.36408233642578,0.0026134828911679115,99.91526599200537,372
oh_geography_type_Barren_Land_Sparse_Forest_Grass_Land,83.19385528564453,0.002608146234512406,99.91787413823988,373
status_last,81.97872924804688,0.002570051757600177,99.92044418999748,374
oh_geography_type_Dense_Forest_Grass_Land_Farms,81.75206756591797,0.0025629458624505533,99.92300713585993,375
oh_geography_type_Grass_Land_Farms,81.35539245605469,0.0025505100077764012,99.92555764586771,376
oh_change_status_date0_Construction_Done,78.36580657958984,0.0024567858124054636,99.92801443168011,377
oh_geography_type_Barren_Land_Sparse_Forest_Dense_Forest_Grass_Land,74.89608764648438,0.0023480093367976916,99.93036244101691,378
oh_change_status_date2_Prior_Construction,73.23517608642578,0.0022959393826363964,99.93265838039954,379
oh_change_status_date1_Greenland,73.05564880371094,0.002290311161600152,99.93494869156115,380
oh_geography_type_Barren_Land,72.46117401123047,0.00227167424200799,99.93722036580316,381
oh_change_status_date0_NSP_status,72.01002502441406,0.0022575306189347565,99.93947789642209,382
oh_change_status_date4_Prior_Construction,67.91258239746094,0.0021290748631349354,99.94160697128522,383
oh_urban_type_Dense_Urban_Industrial,64.00971221923828,0.0020067189977387243,99.94361369028296,384
status_first,62.27171325683594,0.0019522323360278045,99.94556592261898,385
oh_change_status_date1_Materials_Introduced,59.718177795410156,0.0018721784200799907,99.94743810103907,386
oh_urban_type_Sparse_Urban,58.76703643798828,0.0018423599227723306,99.94928046096184,387
oh_urban_type_Sparse_Urban_Industrial,57.12777328491211,0.0017909686510805582,99.95107142961292,388
oh_geography_type_Coastal_Sparse_Forest_Dense_Forest,55.96873092651367,0.0017546324102329857,99.95282606202316,389
oh_geography_type_Sparse_Forest_Grass_Land_Farms_Lakes,53.30567169189453,0.0016711448991516967,99.95449720692231,390
oh_geography_type_Sparse_Forest_Dense_Forest_Farms_Lakes,50.8715705871582,0.0015948352773780317,99.95609204219969,391
oh_geography_type_River_Sparse_Forest_Dense_Forest_Grass_Land_Lakes,50.24567413330078,0.0015752132815741594,99.95766725548125,392
oh_geography_type_Coastal,49.38270568847656,0.001548159025077169,99.95921541450633,393
oh_geography_type_Dense_Forest_Grass_Land,49.24085998535156,0.0015437121301085802,99.96075912663645,394
mv_urban_type_Sparse_Urban,48.043697357177734,0.0015061808101565245,99.9622653074466,395
oh_urban_type_Rural_Industrial,45.509552001953125,0.0014267347784364794,99.96369204222503,396
oh_geography_type_River_Dense_Forest,44.925533294677734,0.0014084256594873068,99.96510046788453,397
oh_geography_type_Barren_Land_Sparse_Forest_Grass_Land_Lakes,44.16017150878906,0.0013844313938885867,99.96648489927841,398
mv_urban_type_Dense_Urban,43.002384185791016,0.001348134498685503,99.9678330337771,399
oh_change_status_date3_Construction_Midway,41.02494812011719,0.0012861414294742224,99.96911917520657,400
oh_geography_type_N_A,40.32127380371094,0.0012640810800366752,99.97038325628661,401
oh_change_status_date3_Prior_Construction,40.290557861328125,0.0012631181282755123,99.97164637441489,402
oh_geography_type_Dense_Forest_Farms,38.83195114135742,0.0012173904767408621,99.97286376489163,403
oh_geography_type_Barren_Land_Hills,35.749568939208984,0.0011207570955102568,99.97398452198713,404
oh_geography_type_Barren_Land_Sparse_Forest_Lakes,34.619964599609375,0.0010853437432296108,99.97506986573036,405
oh_geography_type_Barren_Land_Grass_Land,33.287078857421875,0.0010435574728664262,99.97611342320323,406
oh_geography_type_River,32.09696578979492,0.0010062471582366046,99.97711967036146,407
oh_change_status_date0_Prior_Construction,31.46847152709961,0.0009865437205363893,99.978106214082,408
mv_geography_type_Hills,31.090362548828125,0.000974689918299095,99.9790809040003,409
oh_change_status_date2_Greenland,30.01543617248535,0.0009409907325694461,99.98002189473287,410
oh_geography_type_Barren_Land_Sparse_Forest_Dense_Forest_Grass_Land_Lakes,29.99249267578125,0.0009402714487433763,99.98096216618161,411
oh_geography_type_River_Sparse_Forest_Grass_Land_Farms,28.084701538085938,0.000880461763822154,99.98184262794544,412
oh_urban_type_Urban_Slum,26.21021842956543,0.0008216962931710003,99.98266432423861,413
oh_geography_type_Dense_Forest_Farms_Lakes,25.576013565063477,0.0008018138268087804,99.98346613806542,414
oh_geography_type_River_Barren_Land_Sparse_Forest_Farms,24.6690673828125,0.0007733808582677559,99.98423951892369,415
mv_geography_type_Farms,23.237621307373047,0.0007285046991001544,99.98496802362278,416
oh_change_status_date3_Construction_Done,20.578258514404297,0.0006451330723030889,99.98561315669508,417
oh_geography_type_Sparse_Forest_Grass_Land_Farms,20.135581970214844,0.0006312550622280598,99.98624441175731,418
oh_geography_type_Barren_Land_Farms,19.49957847595215,0.0006113162084148478,99.98685572796573,419
oh_geography_type_River_Barren_Land_Sparse_Forest_Lakes,18.550220489501953,0.0005815536201916811,99.98743728158593,420
oh_geography_type_River_Sparse_Forest_Dense_Forest_Farms_Lakes,18.322715759277344,0.000574421295293024,99.98801170288122,421
oh_geography_type_Barren_Land_Dense_Forest_Lakes,15.690309524536133,0.0004918947627110921,99.98850359764394,422
oh_change_status_date1_Construction_Midway,15.449295043945312,0.0004843389040739654,99.98898793654801,423
oh_geography_type_Farms_Lakes,14.678890228271484,0.0004601865383475433,99.98944812308636,424
has_missing_img,14.370340347290039,0.00045051342958875415,99.98989863651595,425
oh_geography_type_Barren_Land_Sparse_Forest_Dense_Forest_Lakes,14.127552032470703,0.0004429019608461951,99.9903415384768,426
mv_geography_type_River,14.021946907043457,0.00043959121620907514,99.990781129693,427
oh_geography_type_Dense_Forest_Grass_Land_Farms_Lakes,13.732414245605469,0.000430514301596751,99.9912116439946,428
oh_geography_type_Lakes,13.305970191955566,0.00041714518378223954,99.99162878917839,429
area_global_rank_pct,13.29073429107666,0.00041666753483364483,99.99204545671323,430
oh_geography_type_River_Barren_Land_Sparse_Forest,11.813865661621094,0.0003703673682941974,99.99241582408152,431
oh_change_status_date1_Prior_Construction,11.359196662902832,0.0003561133920493775,99.99277193747356,432
oh_geography_type_Barren_Land_Lakes,11.05987548828125,0.0003467296053283669,99.99311866707889,433
oh_geography_type_Coastal_Sparse_Forest_Grass_Land,10.69636058807373,0.0003353333307488308,99.99345400040964,434
mv_geography_type_Barren_Land,10.584524154663086,0.0003318272331929504,99.99378582764284,435
oh_geography_type_River_Barren_Land_Sparse_Forest_Dense_Forest_Grass_Land,10.380431175231934,0.0003254288719922809,99.99411125651483,436
large_and_unfinished,10.304083824157715,0.00032303536521782587,99.99443429188004,437
oh_geography_type_Barren_Land_Dense_Forest,9.489731788635254,0.0002975052441803661,99.99473179712422,438
oh_geography_type_Desert,8.820975303649902,0.00027653957667846265,99.99500833670089,439
oh_geography_type_Coastal_Sparse_Forest,8.697927474975586,0.0002726819993379253,99.99528101870023,440
oh_geography_type_River_Dense_Forest_Farms,8.07902717590332,0.00025327933457354256,99.9955342980348,441
oh_geography_type_Barren_Land_Sparse_Forest_Farms_Lakes,7.750195026397705,0.00024297037209578513,99.9957772684069,442
oh_geography_type_River_Grass_Land_Farms,7.553433895111084,0.0002368018659975691,99.99601407027289,443
oh_urban_type_Urban_Slum_Industrial,6.772819995880127,0.00021232944318584995,99.99622639971608,444
oh_geography_type_River_Barren_Land_Dense_Forest,6.572106838226318,0.00020603704016456325,99.99643243675624,445
oh_change_status_date1_Excavation,6.336355686187744,0.00019864618807145844,99.9966310829443,446
demolition_pattern,6.225839614868164,0.0001951814841666376,99.99682626442848,447
oh_geography_type_Coastal_Dense_Forest_Farms,6.10791015625,0.00019148436888838792,99.99701774879736,448
oh_geography_type_River_Grass_Land_Farms_Lakes,5.723897933959961,0.00017944549861204757,99.99719719429598,449
oh_geography_type_Coastal_Sparse_Forest_Farms,5.499166488647461,0.00017240011682446418,99.9973695944128,450
oh_geography_type_Coastal_Barren_Land_Dense_Forest,5.43410062789917,0.00017036028733076784,99.99753995470013,451
oh_urban_type_Sparse_Urban_Urban_Slum,5.189409255981445,0.0001626891573164937,99.99770264385745,452
oh_change_status_date0_Excavation,5.1731085777282715,0.0001621781273556866,99.9978648219848,453
oh_geography_type_Grass_Land_Farms_Lakes,4.432014465332031,0.0001389446588257206,99.99800376664363,454
oh_geography_type_Coastal_Sparse_Forest_Dense_Forest_Grass_Land,4.34355354309082,0.0001361713888473942,99.99813993803248,455
oh_geography_type_Barren_Land_Grass_Land_Lakes,4.144530773162842,0.00012993197986475201,99.99826987001235,456
oh_geography_type_River_Sparse_Forest_Dense_Forest_Farms,3.9798011779785156,0.00012476766968922768,99.99839463768204,457
oh_geography_type_Coastal_River_Sparse_Forest_Dense_Forest,3.8882217407226562,0.00012189663355780257,99.9985165343156,458
log_area_sq,3.8777916431427,0.0001215696476327561,99.99863810396323,459
is_decreasing_status,3.774613380432129,0.00011833498569230215,99.99875643894892,460
missing_date1,3.3510735034942627,0.00010505691447648297,99.9988614958634,461
oh_geography_type_Coastal_Barren_Land_Sparse_Forest_Grass_Land,3.3233094215393066,0.0001041865042093198,99.9989656823676,462
mv_urban_type_Urban_Slum,3.0602705478668213,9.594017585317187e-05,99.99906162254345,463
oh_geography_type_Dense_Forest_Hills_Lakes,2.943387985229492,9.227588100139436e-05,99.99915389842445,464
oh_geography_type_River_Dense_Forest_Grass_Land,2.8999745845794678,9.091486104332207e-05,99.9992448132855,465
oh_change_status_date2_Construction_Done,2.7385926246643066,8.585549999284808e-05,99.99933066878549,466
oh_geography_type_River_Barren_Land_Sparse_Forest_Grass_Land_Lakes,2.171849250793457,6.808796666456422e-05,99.99939875675216,467
oh_change_status_date4_Excavation,2.057034730911255,6.448850542226515e-05,99.99946324525757,468
oh_geography_type_Hills_Desert,2.033475875854492,6.374992997225447e-05,99.99952699518755,469
mv_urban_type_Industrial,1.9735409021377563,6.187095495086394e-05,99.9995888661425,470
oh_geography_type_Barren_Land_Dense_Forest_Grass_Land,1.796478271484375,5.6320001315816274e-05,99.99964518614382,471
oh_geography_type_River_Sparse_Forest_Grass_Land_Farms_Lakes,1.365363597869873,4.280445850595288e-05,99.99968799060233,472
oh_geography_type_Barren_Land_Farms_Lakes,1.233838677406311,3.868112241491858e-05,99.99972667172474,473
oh_change_status_date3_Greenland,1.1940759420394897,3.743455164157466e-05,99.99976410627639,474
oh_geography_type_Dense_Forest_Hills,1.1111408472061157,3.483451760593695e-05,99.999798940794,475
geo_desert,1.0996761322021484,3.447509618995991e-05,99.99983341589018,476
oh_change_status_date4_Construction_Done,1.0577545166015625,3.3160844031577114e-05,99.9998665767342,477
oh_geography_type_River_Dense_Forest_Grass_Land_Farms,0.9542837142944336,2.9917010908412755e-05,99.99989649374511,478
oh_geography_type_Barren_Land_Dense_Forest_Farms_Lakes,0.9442886710166931,2.9603664034426435e-05,99.99992609740914,479
oh_geography_type_River_Sparse_Forest_Dense_Forest_Grass_Land_Farms_Lakes,0.6368947625160217,1.996679527512494e-05,99.99994606420442,480
oh_change_status_date0_Greenland,0.497066855430603,1.5583158670084534e-05,99.9999616473631,481
oh_geography_type_River_Grass_Land_Lakes,0.42162007093429565,1.321788486212738e-05,99.99997486524795,482
oh_geography_type_River_Dense_Forest_Grass_Land_Farms_Lakes,0.40629345178604126,1.2737391875210555e-05,99.99998760263982,483
oh_geography_type_Barren_Land_Desert,0.2891259491443634,9.064164089662246e-06,99.99999666680391,484
mv_geography_type_Dense_Forest,0.10632127523422241,3.3331960960167682e-06,100.0,485
oh_change_status_date2_Construction_Started,0.0,0.0,100.0,486
oh_change_status_date4_Operational,0.0,0.0,100.0,487
oh_urban_type_Sparse_Urban_Rural,0.0,0.0,100.0,488
oh_geography_type_Barren_Land_Sparse_Forest_Dense_Forest_Grass_Land_Farms,0.0,0.0,100.0,489
oh_geography_type_Barren_Land_Sparse_Forest_Dense_Forest_Farms_Lakes,0.0,0.0,100.0,490
industrial_urban_x_area_rank,0.0,0.0,100.0,491
oh_change_status_date2_Excavation,0.0,0.0,100.0,492
oh_change_status_date1_Operational,0.0,0.0,100.0,493
oh_geography_type_Barren_Land_Sparse_Forest_Dense_Forest_Hills,0.0,0.0,100.0,494
is_operational_last,0.0,0.0,100.0,495
oh_urban_type_Sparse_Urban_Dense_Urban,0.0,0.0,100.0,496
oh_geography_type_Barren_Land_Sparse_Forest_Dense_Forest_Farms,0.0,0.0,100.0,497
oh_change_status_date1_NSP_status,0.0,0.0,100.0,498
oh_urban_type_Industrial,0.0,0.0,100.0,499
oh_urban_type_Dense_Urban_Urban_Slum,0.0,0.0,100.0,500
oh_urban_type_Dense_Urban_Rural,0.0,0.0,100.0,501
oh_change_status_date1_Materials_Dumped,0.0,0.0,100.0,502
oh_geography_type_Barren_Land_Sparse_Forest_Desert,0.0,0.0,100.0,503
missing_date4,0.0,0.0,100.0,504
missing_date2,0.0,0.0,100.0,505
oh_change_status_date2_Materials_Dumped,0.0,0.0,100.0,506
oh_urban_type_Urban_Slum_Rural,0.0,0.0,100.0,507
mv_geography_type_Snow,0.0,0.0,100.0,508
oh_change_status_date2_NSP_status,0.0,0.0,100.0,509
oh_geography_type_Barren_Land_Farms_Hills,0.0,0.0,100.0,510
oh_change_status_date4_Materials_Dumped,0.0,0.0,100.0,511
oh_geography_type_Barren_Land_Dense_Forest_Hills,0.0,0.0,100.0,512
oh_change_status_date4_Greenland,0.0,0.0,100.0,513
oh_geography_type_Barren_Land_Dense_Forest_Grass_Land_Farms_Lakes,0.0,0.0,100.0,514
oh_change_status_date4_Construction_Started,0.0,0.0,100.0,515
oh_geography_type_Barren_Land_Grass_Land_Farms,0.0,0.0,100.0,516
oh_geography_type_Barren_Land_Grass_Land_Farms_Lakes,0.0,0.0,100.0,517
oh_change_status_date3_Operational,0.0,0.0,100.0,518
oh_geography_type_Barren_Land_Dense_Forest_Farms,0.0,0.0,100.0,519
long_construction,0.0,0.0,100.0,520
oh_change_status_date3_Materials_Dumped,0.0,0.0,100.0,521
oh_geography_type_Barren_Land_Grass_Land_Hills,0.0,0.0,100.0,522
oh_change_status_date3_Excavation,0.0,0.0,100.0,523
mv_geography_type_Desert,0.0,0.0,100.0,524
oh_geography_type_Barren_Land_Hills_Lakes,0.0,0.0,100.0,525
oh_urban_type_Sparse_Urban_Urban_Slum_Industrial,0.0,0.0,100.0,526
missing_date3,0.0,0.0,100.0,527
oh_change_status_date2_Operational,0.0,0.0,100.0,528
ends_at_greenland,0.0,0.0,100.0,529
oh_geography_type_Hills,0.0,0.0,100.0,530
oh_geography_type_Barren_Land_Sparse_Forest_Grass_Land_Farms,0.0,0.0,100.0,531
n_missing_dates,0.0,0.0,100.0,532
oh_geography_type_River_Dense_Forest_Farms_Lakes,0.0,0.0,100.0,533
oh_geography_type_River_Dense_Forest_Grass_Land_Hills,0.0,0.0,100.0,534
oh_geography_type_River_Dense_Forest_Grass_Land_Lakes,0.0,0.0,100.0,535
oh_geography_type_River_Dense_Forest_Lakes,0.0,0.0,100.0,536
oh_geography_type_River_Desert,0.0,0.0,100.0,537
oh_geography_type_River_Farms_Lakes,0.0,0.0,100.0,538
oh_geography_type_River_Lakes,0.0,0.0,100.0,539
oh_geography_type_River_Barren_Land_Sparse_Forest_Farms_Lakes,0.0,0.0,100.0,540
oh_geography_type_Dense_Forest_Farms_Hills_Lakes,0.0,0.0,100.0,541
oh_geography_type_Dense_Forest_Farms_Hills,0.0,0.0,100.0,542
oh_geography_type_River_Sparse_Forest_Dense_Forest_Farms_Hills_Lakes,0.0,0.0,100.0,543
oh_geography_type_Dense_Forest_Desert,0.0,0.0,100.0,544
oh_geography_type_Coastal_Sparse_Forest_Lakes,0.0,0.0,100.0,545
oh_geography_type_Coastal_Sparse_Forest_Grass_Land_Lakes_Snow,0.0,0.0,100.0,546
oh_geography_type_River_Barren_Land_Sparse_Forest_Grass_Land_Farms,0.0,0.0,100.0,547
oh_geography_type_River_Barren_Land_Sparse_Forest_Dense_Forest_Lakes,0.0,0.0,100.0,548
oh_geography_type_Barren_Land_Sparse_Forest_Grass_Land_Farms_Lakes,0.0,0.0,100.0,549
oh_geography_type_River_Barren_Land_Farms,0.0,0.0,100.0,550
oh_geography_type_Lakes_Desert,0.0,0.0,100.0,551
oh_geography_type_Grass_Land_Lakes_Desert,0.0,0.0,100.0,552
oh_geography_type_Grass_Land_Hills,0.0,0.0,100.0,553
oh_geography_type_River_Barren_Land_Dense_Forest_Grass_Land,0.0,0.0,100.0,554
oh_geography_type_River_Barren_Land_Dense_Forest_Grass_Land_Farms,0.0,0.0,100.0,555
oh_geography_type_River_Barren_Land_Dense_Forest_Lakes,0.0,0.0,100.0,556
oh_geography_type_Grass_Land_Desert,0.0,0.0,100.0,557
oh_geography_type_River_Barren_Land_Sparse_Forest_Dense_Forest_Grass_Land_Lakes,0.0,0.0,100.0,558
oh_geography_type_River_Barren_Land_Grass_Land_Farms,0.0,0.0,100.0,559
oh_geography_type_River_Barren_Land_Grass_Land_Farms_Lakes,0.0,0.0,100.0,560
oh_geography_type_River_Barren_Land_Grass_Land_Lakes,0.0,0.0,100.0,561
oh_geography_type_River_Barren_Land_Lakes,0.0,0.0,100.0,562
oh_geography_type_Farms_Hills,0.0,0.0,100.0,563
oh_geography_type_River_Barren_Land_Sparse_Forest_Dense_Forest_Farms,0.0,0.0,100.0,564
oh_geography_type_Coastal_Sparse_Forest_Grass_Land_Lakes,0.0,0.0,100.0,565
oh_geography_type_River_Sparse_Forest_Dense_Forest_Grass_Land_Snow,0.0,0.0,100.0,566
oh_geography_type_River_Sparse_Forest_Dense_Forest_Lakes,0.0,0.0,100.0,567
oh_geography_type_Sparse_Forest_Lakes_Snow,0.0,0.0,100.0,568
oh_geography_type_Coastal_Barren_Land_Sparse_Forest_Dense_Forest_Grass_Land,0.0,0.0,100.0,569
oh_geography_type_Sparse_Forest_Grass_Land_Hills_Lakes,0.0,0.0,100.0,570
oh_geography_type_Sparse_Forest_Grass_Land_Lakes_Snow,0.0,0.0,100.0,571
oh_geography_type_Sparse_Forest_Hills,0.0,0.0,100.0,572
oh_geography_type_Coastal_Barren_Land_Sparse_Forest,0.0,0.0,100.0,573
oh_geography_type_Sparse_Forest_Lakes_Desert,0.0,0.0,100.0,574
oh_geography_type_Coastal_Barren_Land_Lakes,0.0,0.0,100.0,575
oh_geography_type_Coastal_Sparse_Forest_Grass_Land_Hills_Desert,0.0,0.0,100.0,576
oh_geography_type_Coastal_Barren_Land_Grass_Land,0.0,0.0,100.0,577
oh_geography_type_Coastal_Barren_Land_Desert,0.0,0.0,100.0,578
oh_change_status_date0_Materials_Dumped,0.0,0.0,100.0,579
missing_date5,0.0,0.0,100.0,580
oh_geography_type_Barren_Land_Sparse_Forest_Hills,0.0,0.0,100.0,581
oh_change_status_date0_Operational,0.0,0.0,100.0,582
oh_geography_type_Coastal_Dense_Forest,0.0,0.0,100.0,583
oh_geography_type_Sparse_Forest_Grass_Land_Desert,0.0,0.0,100.0,584
oh_geography_type_Coastal_Dense_Forest_Grass_Land,0.0,0.0,100.0,585
oh_geography_type_Sparse_Forest_Farms_Hills,0.0,0.0,100.0,586
oh_geography_type_Coastal_Desert,0.0,0.0,100.0,587
oh_geography_type_Sparse_Forest_Desert,0.0,0.0,100.0,588
oh_geography_type_Coastal_Farms,0.0,0.0,100.0,589
oh_geography_type_Coastal_Grass_Land,0.0,0.0,100.0,590
oh_geography_type_Coastal_Lakes,0.0,0.0,100.0,591
oh_geography_type_Coastal_River_Sparse_Forest,0.0,0.0,100.0,592
oh_geography_type_Snow,0.0,0.0,100.0,593
oh_geography_type_River_Sparse_Forest_Snow,0.0,0.0,100.0,594
oh_geography_type_Coastal_Sparse_Forest_Dense_Forest_Grass_Land_Lakes,0.0,0.0,100.0,595
oh_geography_type_River_Sparse_Forest_Grass_Land_Hills,0.0,0.0,100.0,596
oh_geography_type_Coastal_Sparse_Forest_Farms_Lakes,0.0,0.0,100.0,597
oh_geography_type_River_Sparse_Forest_Grass_Land_Desert,0.0,0.0,100.0,598
oh_geography_type_Coastal_Sparse_Forest_Grass_Land_Farms,0.0,0.0,100.0,599
oh_geography_type_Coastal_Barren_Land_Sparse_Forest_Dense_Forest,0.0,0.0,100.0,600
